id_mun,combate_hambre,combate_hambre_y_leche,beneficiarios,mun,porcentaje_pea,poblacion_pea,porc_programa_hambre,cobertura_prog_hambre,cobertura_programas,cobertura_prog_hambre_y_leche
16093,1325,1458,1890,Tlalpujahua,10.19088,3957,0.70105821,0.33484963,0.47763458,0.36846095
16094,154,169,233,Tlazazalca,6.66606,425,0.66094422,0.36235294,0.5482353,0.39764705
16095,398,399,430,Tocumbo,7.22206,892,0.9255814,0.44618833,0.48206279,0.4473094
16096,713,716,861,Tumbiscatío,28.43134,1596,0.82810688,0.44674185,0.53947371,0.44862154
16097,1195,1219,1376,Turicato,20.7383,4694,0.86845928,0.25458032,0.29314017,0.25969324
16098,952,959,989,Tuxpan,14.19089,4207,0.96258849,0.22628951,0.23508438,0.2279534
16099,3072,3295,4261,Tuzantla,24.91995,3407,0.72095752,0.90167302,1.2506604,0.96712649
16100,486,491,847,Tzintzuntzan,12.42835,1739,0.57378983,0.27947095,0.48706153,0.28234619
16101,343,396,524,Tzitzio,30.68394,2060,0.65458018,0.16650486,0.25436893,0.19223301
16102,17006,17839,19591,Uruapan,10.59487,31550,0.86805165,0.53901744,0.62095088,0.56541997
16103,1020,1026,1137,Venustiano Carranza,8.07328,1730,0.89709765,0.58959538,0.65722543,0.59306359
16104,577,577,600,Villamar,7.34496,1340,0.96166664,0.43059701,0.44776121,0.43059701
16105,797,806,880,Vista Hermosa,6.52484,1236,0.90568179,0.644822,0.71197408,0.65210354
16106,1596,1613,1720,Yurécuaro,8.1247,1848,0.92790699,0.86363637,0.93073595,0.87283552
16107,2359,2378,2547,Zacapu,5.91372,4847,0.92618769,0.48669279,0.52547967,0.49061275
16108,7567,7749,8209,Zamora,7.55344,13984,0.92179316,0.54111844,0.58702803,0.5541333
16109,55,57,62,Zináparo,3.03187,123,0.88709676,0.44715446,0.50406504,0.46341464
16110,1663,1696,1834,Zinapécuaro,8.9188,4568,0.90676117,0.36405429,0.4014886,0.37127846
16111,666,700,894,Ziracuaretiro,12.32306,1589,0.74496645,0.41913152,0.56261802,0.44052863
16112,8715,8786,9468,Zitácuaro,12.24485,18658,0.92046893,0.46709186,0.50744987,0.4708972
16113,724,733,882,José Sixto Verduzco,7.99853,1979,0.8208617,0.36584133,0.44567963,0.37038907
17001,647,742,923,Amacuzac,6.56525,1236,0.70097506,0.52346277,0.74676377,0.60032362
17002,174,217,262,Atlatlahucan,8.17909,1476,0.66412216,0.11788618,0.17750677,0.14701897
17003,304,320,410,Axochiapan,7.69789,2014,0.74146342,0.1509434,0.20357497,0.15888779
17004,1770,2772,4984,Ayala,8.15177,5396,0.35513642,0.32802075,0.92364717,0.51371384
17005,240,310,382,Coatlán del Río,8.52515,1000,0.62827224,0.23999999,0.382,0.31
17006,4316,5041,5991,Cuautla,4.77997,7420,0.72041398,0.58167118,0.80741239,0.67938006
17007,9338,10577,13027,Cuernavaca,1.92867,8055,0.71681893,1.1592799,1.6172564,1.3130975
17008,3452,3744,4196,Emiliano Zapata,4.04637,4178,0.82268828,0.82623267,1.0043082,0.89612257
17009,603,641,747,Huitzilac,5.62551,1030,0.80722892,0.58543688,0.72524273,0.62233007
17010,158,247,298,Jantetelco,6.12485,899,0.53020132,0.17575084,0.33147943,0.27474973
17011,3907,4869,5934,Jiutepec,3.63629,8347,0.65840918,0.46807235,0.71091408,0.58332336
17012,1184,1607,1867,Jojutla,3.69931,2466,0.63417244,0.48012978,0.75709653,0.65166259
17013,264,285,381,Jonacatepec,4.9923,682,0.69291341,0.38709676,0.55865103,0.41788855
17014,130,154,190,Mazatepec,4.80442,500,0.68421054,0.25999999,0.38,0.308
17015,344,408,484,Miacatlán,14.53521,2593,0.71074378,0.13266487,0.18665639,0.1573467
17016,627,658,731,Ocuituco,12.74964,1878,0.85772914,0.33386582,0.38924387,0.35037273
17017,1978,2358,3357,Puente de Ixtla,11.41326,5322,0.58921659,0.37166479,0.6307779,0.44306651
17018,5402,6102,7309,Temixco,7.28928,6889,0.73908877,0.78414863,1.0609667,0.88575989
17019,533,559,740,Tepalcingo,7.79592,1656,0.72027028,0.3218599,0.4468599,0.33756039
17020,415,467,595,Tepoztlán,7.20205,3333,0.69747901,0.12451245,0.17851785,0.14011401
17021,59,78,103,Tetecala,5.82669,476,0.57281554,0.12394958,0.21638656,0.16386555
17022,416,478,579,Tetela del Volcán,14.69464,1799,0.71848011,0.23123957,0.32184547,0.26570317
17023,254,269,387,Tlalnepantla,10.58815,586,0.65633076,0.43344709,0.66040957,0.45904437
17024,1122,1229,1486,Tlaltizapán,5.87472,2735,0.75504708,0.41023767,0.54332721,0.44936013
17025,1108,1154,1557,Tlaquiltenango,7.18839,2279,0.71162492,0.48617816,0.6831944,0.50636244
17026,238,257,308,Tlayacapan,6.47228,1240,0.77272725,0.19193548,0.2483871,0.20725806
17027,100,127,158,Totolapan,14.08211,1153,0.63291138,0.086730272,0.13703382,0.11014744
17028,1385,1638,2011,Xochitepec,6.20168,3360,0.68871206,0.41220239,0.59851193,0.48750001
17029,2889,3703,4795,Yautepec,6.8325,5504,0.60250258,0.52489096,0.87118459,0.67278343
17030,1210,1289,1474,Yecapixtla,8.49434,3671,0.82089549,0.32961047,0.40152547,0.35113049
17031,810,983,1129,Zacatepec,4.0116,1631,0.71744907,0.49662784,0.69221336,0.60269773
17032,292,385,421,Zacualpan,6.6823,571,0.69358671,0.51138353,0.73730296,0.67425567
17033,209,236,320,Temoac,8.37796,937,0.65312499,0.22305229,0.34151548,0.25186765
18001,1908,2511,3276,Acaponeta,10.79028,3317,0.58241761,0.57521856,0.98763943,0.75700933
18002,332,466,650,Ahuacatlán,2.20492,321,0.51076925,1.0342679,2.0249221,1.4517134
18003,349,449,639,Amatlán de Cañas,2.50088,326,0.54616588,1.0705521,1.9601227,1.3773006
18004,2536,3061,3768,Compostela,6.49183,3903,0.6730361,0.64975661,0.96541125,0.7842685
18005,1069,1202,1630,Huajicori,30.37355,4425,0.65582824,0.24158192,0.36836159,0.27163842
18006,795,956,1107,Ixtlán del Río,5.75393,1131,0.71815717,0.70291775,0.97877985,0.84526968
18007,1487,1746,2405,Jala,13.24915,2161,0.61829519,0.68810737,1.1129107,0.80795926
18008,1339,1583,2078,Xalisco,3.90724,2027,0.6443696,0.66058213,1.0251603,0.7809571
18009,5244,5307,6098,Del Nayar,42.83978,15044,0.85995406,0.3485775,0.40534434,0.35276523
18010,764,915,1312,Rosamorada,8.29889,3302,0.58231705,0.23137492,0.39733496,0.27710479
18011,1230,1487,2035,Ruíz,19.43282,3928,0.60442263,0.31313646,0.51807535,0.37856415
18012,1543,1941,2300,San Blas,6.36843,2567,0.67086959,0.60109079,0.89598751,0.75613558
18013,47,57,281,San Pedro Lagunillas,3.15049,242,0.16725978,0.19421488,1.161157,0.23553719
18014,776,934,1444,Santa María del Oro,8.7862,2017,0.53739613,0.3847298,0.71591473,0.46306396
18015,1755,2481,3532,Santiago Ixcuintla,7.71751,6167,0.49688563,0.28457922,0.57272577,0.40230259
18016,1094,1359,1627,Tecuala,8.27728,3021,0.67240322,0.36213174,0.53856337,0.44985104
18017,4840,6893,9428,Tepic,1.86471,7949,0.51336443,0.60888159,1.1860611,0.86715311
18018,391,572,835,Tuxpan,5.56892,1285,0.46826348,0.30428016,0.64980543,0.44513619
18019,1381,1390,2170,La Yesca,22.48805,4264,0.63640553,0.32387429,0.50891185,0.32598498
18020,4767,5676,6357,Bahía de Banderas,3.99894,4701,0.74988204,1.0140395,1.3522655,1.2074027
19001,31,31,31,Abasolo,1.40161,38,1,0.81578946,0.81578946,0.81578946
19002,61,61,67,Agualeguas,1.14787,52,0.91044778,1.1730769,1.2884616,1.1730769
19003,21,21,27,Los Aldamas,1.1071,17,0.77777779,1.2352941,1.5882353,1.2352941
19004,1446,1449,1526,Allende,1.65294,560,0.94757533,2.5821428,2.7249999,2.5875001
19005,2376,2384,2504,Anáhuac,5.78924,981,0.9488818,2.4220183,2.5524974,2.4301734
19006,3072,3176,4049,Apodaca,1.07007,5879,0.75870585,0.52253783,0.68872255,0.54022795
19007,97,97,119,Aramberri,18.3438,1601,0.81512606,0.060587134,0.074328542,0.060587134
19008,251,251,258,Bustamante,3.25506,108,0.9728682,2.324074,2.3888888,2.324074
19009,1709,1713,1821,Cadereyta Jiménez,2.11692,1612,0.93849534,1.0601737,1.1296526,1.0626551
19010,268,269,302,Carmen,1.99694,287,0.8874172,0.9337979,1.0522648,0.9372822
19011,101,101,105,Cerralvo,2.28405,136,0.96190476,0.74264705,0.77205884,0.74264705
19012,592,619,685,Ciénega de Flores,1.32426,368,0.86423355,1.6086956,1.861413,1.6820652
19013,85,85,116,China,3.357,264,0.73275864,0.32196969,0.43939394,0.32196969
19014,177,187,277,Dr. Arroyo,18.92004,3539,0.63898915,0.050014127,0.078270696,0.052839786
19015,44,44,53,Dr. Coss,1.81786,33,0.83018869,1.3333334,1.6060606,1.3333334
19016,57,57,67,Dr. González,2.07827,65,0.85074627,0.87692308,1.0307692,0.87692308
19017,410,410,608,Galeana,10.34302,3208,0.6743421,0.12780549,0.18952619,0.12780549
19018,5226,5244,5513,García,5.03535,6172,0.94794124,0.84672713,0.89322746,0.84964353
19019,32,33,77,San Pedro Garza García,0.39635,308,0.41558442,0.1038961,0.25,0.10714286
19020,150,150,157,Gral. Bravo,2.28978,104,0.955414,1.4423077,1.5096154,1.4423077
19021,6858,6913,7572,Gral. Escobedo,2.03004,7177,0.90570521,0.95555246,1.0550369,0.96321583
19022,897,899,925,Gral. Terán,3.0011,364,0.96972972,2.4642856,2.5412087,2.4697802
19023,24,24,34,Gral. Treviño,1.51932,21,0.70588237,1.1428572,1.6190476,1.1428572
19024,3,3,4,Gral. Zaragoza,10.70107,353,0.75,0.0084985839,0.011331445,0.0084985839
19025,1124,1142,1226,Gral. Zuazua,2.04063,1136,0.91680259,0.98943663,1.0792253,1.0052817
19026,6754,6882,7910,Guadalupe,0.78688,6527,0.85385591,1.0347786,1.211889,1.0543895
19027,35,35,42,Los Herreras,1.96675,45,0.83333331,0.77777779,0.93333334,0.77777779
19028,48,48,53,Higueras,1.87003,36,0.90566039,1.3333334,1.4722222,1.3333334
19029,366,372,410,Hualahuises,2.00247,106,0.89268291,3.4528301,3.8679245,3.509434
19030,22,23,27,Iturbide,8.55614,273,0.81481481,0.080586083,0.0989011,0.084249087
19031,2691,2742,3116,Juárez,1.80207,4259,0.86360717,0.63183844,0.73162717,0.64381307
19032,397,397,448,Lampazos de Naranjo,4.68557,177,0.88616073,2.2429378,2.5310733,2.2429378
19033,3970,3983,4290,Linares,3.65849,2283,0.92540795,1.73894,1.8791064,1.7446343
19034,10,12,15,Marín,1.59981,80,0.66666669,0.125,0.1875,0.15000001
19035,17,17,22,Melchor Ocampo,1.37489,13,0.77272725,1.3076923,1.6923077,1.3076923
19036,24,24,28,Mier y Noriega,15.45393,686,0.85714287,0.034985423,0.040816326,0.034985423
19037,171,173,179,Mina,4.17592,202,0.95530725,0.84653467,0.88613862,0.85643566
19038,4582,4584,4810,Montemorelos,2.33752,1283,0.95259875,3.5713172,3.7490258,3.572876
19039,7259,7553,9357,Monterrey,1.63531,19049,0.77578282,0.38106987,0.49120688,0.39650375
19040,32,32,36,Parás,1.24926,16,0.8888889,2,2.25,2
19041,763,769,856,Pesquería,1.69371,190,0.89135516,4.0157895,4.5052633,4.0473685
19042,85,85,95,Los Ramones,3.00959,163,0.89473683,0.52147239,0.58282208,0.52147239
19043,210,210,228,Rayones,6.5736,147,0.92105263,1.4285715,1.5510204,1.4285715
19044,984,988,1149,Sabinas Hidalgo,1.737,596,0.85639685,1.6510067,1.9278524,1.6577181
19045,787,798,952,Salinas Victoria,7.40211,1517,0.82668066,0.51878709,0.62755436,0.52603823
19046,433,489,1069,San Nicolás de los Garza,0.43029,1914,0.40505144,0.22622779,0.5585162,0.25548589
19047,56,56,58,Hidalgo,2.53945,375,0.96551722,0.14933333,0.15466666,0.14933333
19048,786,828,1279,Santa Catarina,1.90588,4970,0.6145426,0.1581489,0.25734407,0.1665996
19049,1198,1203,1452,Santiago,1.41241,630,0.82506889,1.9015872,2.3047619,1.9095238
19050,37,37,47,Vallecillo,3.58857,69,0.78723407,0.53623188,0.68115944,0.53623188
19051,134,134,144,Villaldama,1.74983,71,0.93055558,1.887324,2.0281689,1.887324
20001,28,28,30,Abejones,18.31036,167,0.93333334,0.16766468,0.17964073,0.16766468
20002,1887,2013,3143,Acatlán de Pérez Figueroa,20.88403,8708,0.60038179,0.21669729,0.36093247,0.23116675
20003,200,200,231,Asunción Cacalotepec,21.64209,503,0.86580086,0.3976143,0.45924452,0.3976143
20004,71,71,85,Asunción Cuyotepeji,9.97861,78,0.83529413,0.91025639,1.0897436,0.91025639
20005,268,274,355,Asunción Ixtaltepec,5.69389,798,0.7549296,0.3358396,0.44486216,0.3433584
20006,715,858,942,Asunción Nochixtlán,9.36996,1797,0.75902337,0.39788535,0.524207,0.47746244
20007,147,149,175,Asunción Ocotlán,21.18706,490,0.83999997,0.30000001,0.35714287,0.30408162
20009,302,306,760,Ayotzintepec,25.15968,1576,0.39736843,0.19162436,0.48223349,0.19416244
20010,129,133,194,El Barrio de la Soledad,3.62357,685,0.66494846,0.18832117,0.28321168,0.19416058
20011,177,211,276,Calihualá,21.36718,218,0.64130437,0.8119266,1.266055,0.9678899
20012,1460,1503,1647,Candelaria Loxicha,39.02995,3480,0.88646024,0.41954023,0.47327587,0.43189654
20013,85,93,115,Ciénega de Zimatlán,1.47507,37,0.73913044,2.2972972,3.108108,2.5135136
20014,381,392,474,Ciudad Ixtepec,5.08199,1591,0.80379748,0.23947203,0.29792583,0.24638592
20015,813,818,997,Coatecas Altas,37.95364,1527,0.81544632,0.53241652,0.65291423,0.5356909
20016,2646,2653,2872,Coicoyán de las Flores,42.66882,3426,0.92130917,0.77232927,0.8382954,0.77437246
20017,55,58,116,La Compañía,20.54222,653,0.47413793,0.084226646,0.17764166,0.08882083
20018,19,19,22,Concepción Buenavista,15.16361,126,0.86363637,0.15079366,0.17460318,0.15079366
20019,149,149,184,Concepción Pápalo,13.75436,419,0.80978262,0.35560858,0.4391408,0.35560858
20020,293,299,439,Constancia del Rosario,24.60581,775,0.66742599,0.37806451,0.56645161,0.38580644
20021,1287,1299,1609,Cosolapa,9.85315,1440,0.79987568,0.89375001,1.1173611,0.90208334
20022,37,37,46,Cosoltepec,12.74401,87,0.80434781,0.42528737,0.52873564,0.42528737
20023,264,308,371,Cuilápam de Guerrero,9.60449,1924,0.71159029,0.13721414,0.19282745,0.16008316
20024,269,278,317,Cuyamecalco Villa de Zaragoza,24.99453,753,0.84858042,0.35723773,0.42098275,0.36918992
20025,589,601,652,Chahuites,17.36579,2016,0.90337425,0.29216269,0.32341269,0.29811507
20026,279,294,358,Chalcatongo de Hidalgo,14.68958,1184,0.7793296,0.2356419,0.30236486,0.2483108
20027,429,435,487,Chiquihuitlán de Benito Juárez,26.31824,498,0.88090348,0.86144578,0.97791165,0.87349397
20028,966,1026,1145,Heroica Ciudad de Ejutla de Crespo,12.25787,2214,0.8436681,0.43631437,0.51716352,0.46341464
20029,1108,1116,1303,Eloxochitlán de Flores Magón,38.73046,1455,0.85034537,0.76151204,0.89553267,0.76701033
20030,98,106,164,El Espinal,3.39095,371,0.597561,0.26415095,0.44204852,0.2857143
20031,316,319,418,Tamazulápam del Espíritu Santo,29.56912,2041,0.75598085,0.15482606,0.20480157,0.15629594
20032,76,76,81,Fresnillo de Trujano,20.47396,182,0.93827158,0.41758242,0.44505495,0.41758242
20033,12,20,21,Guadalupe Etla,2.60135,87,0.5714286,0.13793103,0.24137931,0.22988506
20034,93,94,100,Guadalupe de Ramírez,21.62305,299,0.93000001,0.3110368,0.33444816,0.31438127
20035,15,15,20,Guelatao de Juárez,2.02402,15,0.75,1,1.3333334,1
20036,548,548,567,Guevea de Humboldt,20.9785,1084,0.96649033,0.50553507,0.52306271,0.50553507
20037,199,199,243,Mesones Hidalgo,34.23271,1151,0.81893003,0.17289314,0.21112077,0.17289314
20038,119,119,147,Villa Hidalgo,12.53168,223,0.80952382,0.53363228,0.6591928,0.53363228
20039,1321,1377,1704,Heroica Ciudad de Huajuapan de León,5.05048,3413,0.77523476,0.38704953,0.49926752,0.40345737
20040,1657,1664,1832,Huautepec,56.7358,2800,0.90447599,0.59178573,0.65428573,0.59428573
20041,2464,2553,2925,Huautla de Jiménez,29.00074,7593,0.84239316,0.32450941,0.38522324,0.33623073
20042,166,169,219,Ixtlán de Juárez,18.02392,1324,0.7579909,0.12537764,0.16540785,0.12764351
20043,2125,2310,3498,Heroica Ciudad de Juchitán de Zaragoza,6.92367,5483,0.60749,0.38756156,0.63797194,0.4213022
20044,2842,2930,3242,Loma Bonita,9.14935,3166,0.8766194,0.89766264,1.0240051,0.92545801
20045,73,108,121,Magdalena Apasco,2.99862,270,0.60330576,0.27037036,0.44814816,0.40000001
20046,128,140,173,Magdalena Jaltepec,20.96055,689,0.73988438,0.18577649,0.25108853,0.20319304
20047,0,0,3,Santa Magdalena Jicotlán,2.82885,4,0,0,0.75,0
20048,304,305,321,Magdalena Mixtepec,40.36065,475,0.9470405,0.63999999,0.67578948,0.64210528
20049,10,12,14,Magdalena Ocotlán,31.15341,365,0.71428573,0.02739726,0.038356163,0.032876711
20050,311,311,342,Magdalena Peñasco,27.18666,925,0.90935671,0.33621621,0.36972973,0.33621621
20051,768,769,914,Magdalena Teitipac,28.46134,1190,0.84026259,0.64537817,0.76806724,0.64621848
20052,487,492,533,Magdalena Tequisistlán,5.48434,353,0.91369605,1.3796034,1.509915,1.3937677
20053,52,52,58,Magdalena Tlacotepec,3.08647,46,0.89655173,1.1304348,1.2608696,1.1304348
20054,17,17,19,Magdalena Zahuatlán,17.65659,67,0.89473683,0.25373134,0.28358209,0.25373134
20055,139,169,259,Mariscala de Juárez,27.58068,813,0.53667957,0.17097171,0.31857318,0.20787208
20056,93,104,247,Mártires de Tacubaya,17.61197,250,0.37651822,0.37200001,0.98799998,0.41600001
20057,933,963,1151,Matías Romero Avendaño,9.14172,3437,0.81059951,0.27145767,0.33488506,0.28018621
20058,1074,1093,1196,Mazatlán Villa de Flores,26.79153,3216,0.89799333,0.33395523,0.37189054,0.33986318
20059,1012,1088,1712,Miahuatlán de Porfirio Díaz,12.60349,5377,0.59112149,0.18820904,0.31839317,0.20234331
20060,200,200,212,Mixistlán de la Reforma,17.94674,526,0.94339621,0.38022813,0.40304184,0.38022813
20061,85,86,159,Monjas,28.96385,701,0.5345912,0.12125535,0.22681883,0.12268189
20062,33,33,38,Natividad,2.57435,22,0.86842108,1.5,1.7272727,1.5
20063,64,66,78,Nazareno Etla,2.30759,120,0.82051283,0.53333336,0.64999998,0.55000001
20064,294,303,400,Nejapa de Madero,20.89678,1616,0.73500001,0.18193069,0.24752475,0.1875
20065,25,25,32,Ixpantepec Nieves,17.19338,167,0.78125,0.1497006,0.19161677,0.1497006
20066,223,237,319,Santiago Niltepec,11.96807,563,0.69905955,0.39609236,0.56660748,0.42095914
20067,5833,6492,8105,Oaxaca de Juárez,3.63843,12260,0.71967924,0.47577488,0.661093,0.52952689
20068,653,741,864,Ocotlán de Morelos,10.11015,2413,0.75578701,0.27061749,0.35806051,0.30708662
20069,68,68,95,La Pe,28.68146,570,0.7157895,0.11929824,0.16666667,0.11929824
20070,342,344,591,Pinotepa de Don Luis,25.86798,1736,0.57868022,0.1970046,0.3404378,0.19815668
20071,228,232,257,Pluma Hidalgo,25.40706,690,0.88715953,0.33043477,0.37246376,0.33623189
20072,323,326,459,San José del Progreso,28.99987,2093,0.7037037,0.15432394,0.21930243,0.15575729
20073,1152,1242,1969,Putla Villa de Guerrero,17.1075,4937,0.58506858,0.23334008,0.3988252,0.25156978
20074,25,25,35,Santa Catarina Quioquitani,26.86065,130,0.71428573,0.1923077,0.26923078,0.1923077
20075,69,69,78,Reforma de Pineda,7.78133,141,0.88461536,0.4893617,0.55319148,0.4893617
20076,98,137,250,La Reforma,14.44199,409,0.39199999,0.23960881,0.61124694,0.33496332
20077,60,74,84,Reyes Etla,11.88786,432,0.71428573,0.1388889,0.19444445,0.1712963
20078,13,16,24,Rojas de Cuauhtémoc,2.169,34,0.54166669,0.38235295,0.70588237,0.47058824
20079,1362,1493,2345,Salina Cruz,6.20313,5712,0.58081025,0.23844537,0.41053921,0.26137954
20080,6,6,7,San Agustín Amatengo,13.0293,146,0.85714287,0.04109589,0.047945205,0.04109589
20081,42,42,52,San Agustín Atenango,20.27583,357,0.80769229,0.11764706,0.14565827,0.11764706
20082,124,128,190,San Agustín Chayuco,28.22115,1017,0.65263158,0.12192724,0.18682399,0.12586038
20083,126,133,169,San Agustín de las Juntas,6.39911,538,0.74556214,0.23420075,0.3141264,0.2472119
20084,35,35,56,San Agustín Etla,2.58773,135,0.625,0.25925925,0.4148148,0.25925925
20085,5748,5901,6111,San Agustín Loxicha,28.93092,6382,0.94059891,0.90065813,0.95753682,0.92463177
20086,7,7,12,San Agustín Tlacotepec,11.2463,96,0.58333331,0.072916664,0.125,0.072916664
20087,39,41,81,San Agustín Yatareni,7.19126,353,0.48148149,0.11048159,0.22946176,0.11614731
20088,83,87,117,San Andrés Cabecera Nueva,23.61616,662,0.70940173,0.12537764,0.17673716,0.13141994
20089,71,71,82,San Andrés Dinicuiti,11.83695,269,0.86585367,0.26394051,0.30483273,0.26394051
20090,99,100,133,San Andrés Huaxpaltepec,19.88386,1498,0.74436092,0.066088118,0.088785045,0.066755675
20091,76,81,93,San Andrés Huayápam,3.36029,255,0.8172043,0.29803923,0.36470589,0.31764707
20092,10,12,15,San Andrés Ixtlahuaca,9.70008,138,0.66666669,0.072463766,0.10869565,0.086956523
20093,12,12,14,San Andrés Lagunas,8.95493,39,0.85714287,0.30769232,0.35897437,0.30769232
20094,23,23,55,San Andrés Nuxiño,30.03104,641,0.41818181,0.035881434,0.085803434,0.035881434
20095,243,247,266,San Andrés Paxtlán,38.52815,1569,0.91353381,0.15487571,0.16953474,0.15742511
20096,1,6,6,San Andrés Sinaxtla,3.71918,39,0.16666667,0.025641026,0.15384616,0.15384616
20097,91,91,92,San Andrés Solaga,13.29691,198,0.98913044,0.45959595,0.46464646,0.45959595
20098,957,975,1051,San Andrés Teotilálpam,23.11548,864,0.91056138,1.1076388,1.2164352,1.1284722
20099,14,14,36,San Andrés Tepetlapa,18.88011,73,0.3888889,0.19178082,0.49315068,0.19178082
20100,39,39,45,San Andrés Yaá,11.87787,50,0.86666667,0.77999997,0.89999998,0.77999997
20101,4,8,17,San Andrés Zabache,21.02704,142,0.23529412,0.028169014,0.11971831,0.056338027
20102,100,111,129,San Andrés Zautla,4.41273,296,0.77519381,0.33783785,0.4358108,0.375
20103,79,91,129,San Antonino Castillo Velasco,11.62259,752,0.61240309,0.10505319,0.17154256,0.12101064
20104,41,41,83,San Antonino el Alto,22.67778,596,0.49397591,0.068791948,0.13926175,0.068791948
20105,363,365,556,San Antonino Monte Verde,26.33592,1931,0.65287769,0.18798549,0.28793371,0.18902123
20107,488,553,705,San Antonio de la Cal,7.27735,1534,0.69219857,0.31812257,0.45958278,0.36049545
